date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:57	34068/34068	---M-Z	200	added ('OK')	text/html	etag:%228514-58606a4fd3b8b-gzip%22	http://webdesign-finder.com/html/canabicom/shop-account-login.html	D:/Medical/medical/webdesign-finder.com/html/canabicom/shop-account-login.html	(from http://webdesign-finder.com/html/canabicom/index.html)
13:10:57	50851/50851	---M-Z	200	added ('OK')	text/html	etag:%22c6a3-58606a50096eb-gzip%22	http://webdesign-finder.com/html/canabicom/shop-left.html	D:/Medical/medical/webdesign-finder.com/html/canabicom/shop-left.html	(from http://webdesign-finder.com/html/canabicom/index.html)
13:10:58	59119/59119	---M-Z	200	added ('OK')	text/html	etag:%22e6ef-58606a500e50b-gzip%22	http://webdesign-finder.com/html/canabicom/shop-product-left.html	D:/Medical/medical/webdesign-finder.com/html/canabicom/shop-product-left.html	(from http://webdesign-finder.com/html/canabicom/index.html)
13:10:58	37803/37803	---M-Z	200	added ('OK')	text/html	etag:%2293ab-58606a500874b-gzip%22	http://webdesign-finder.com/html/canabicom/shop-order-received.html	D:/Medical/medical/webdesign-finder.com/html/canabicom/shop-order-received.html	(from http://webdesign-finder.com/html/canabicom/index.html)
13:10:58	37838/37838	---M-Z	200	added ('OK')	text/html	etag:%2293ce-58606a523130f-gzip%22	http://webdesign-finder.com/html/canabicom/contact.html	D:/Medical/medical/webdesign-finder.com/html/canabicom/contact.html	(from http://webdesign-finder.com/html/canabicom/index.html)
13:10:59	38961/38961	---M-Z	200	added ('OK')	text/html	etag:%229831-58606a4d72587-gzip%22	http://webdesign-finder.com/html/canabicom/contact2.html	D:/Medical/medical/webdesign-finder.com/html/canabicom/contact2.html	(from http://webdesign-finder.com/html/canabicom/index.html)
13:10:59	39706/39706	---M-Z	200	added ('OK')	text/html	etag:%229b1a-58606a4da03e7-gzip%22	http://webdesign-finder.com/html/canabicom/contact3.html	D:/Medical/medical/webdesign-finder.com/html/canabicom/contact3.html	(from http://webdesign-finder.com/html/canabicom/index.html)
13:10:59	39064/39064	---M-Z	200	added ('OK')	text/html	etag:%229898-58606a4dc3667-gzip%22	http://webdesign-finder.com/html/canabicom/contact4.html	D:/Medical/medical/webdesign-finder.com/html/canabicom/contact4.html	(from http://webdesign-finder.com/html/canabicom/index.html)
13:10:59	1195/1195	---M--	200	added ('OK')	image/png	etag:%224ab-58606a54c74d3%22	http://webdesign-finder.com/html/canabicom/images/mouse.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/mouse.png	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:02	205913/205913	---M--	200	added ('OK')	image/jpeg	etag:%2232459-58606a5531bf3%22	http://webdesign-finder.com/html/canabicom/images/slide02.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/slide02.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:02	307101/307101	---M--	200	added ('OK')	image/jpeg	etag:%224af9d-58606a551b493%22	http://webdesign-finder.com/html/canabicom/images/slide01.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/slide01.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:02	149309/149309	---M--	200	added ('OK')	image/jpeg	etag:%222473d-58606a552dd73%22	http://webdesign-finder.com/html/canabicom/images/slide03.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/slide03.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:02	164/164	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22a4-55a4cea15579f;58606a65190ad%22	http://webdesign-finder.com/html/canabicom/cart.html	D:/Medical/medical/webdesign-finder.com/html/canabicom/cart.html	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:03	133613/133613	---M--	200	added ('OK')	image/jpeg	etag:%22209ed-58606a5c53ebf%22	http://webdesign-finder.com/html/canabicom/images/shop/02.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/shop/02.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:05	205835/205835	---M--	200	added ('OK')	image/jpeg	etag:%223240b-58606a5c6d4ff%22	http://webdesign-finder.com/html/canabicom/images/shop/03.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/shop/03.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:05	191443/191443	---M--	200	added ('OK')	image/jpeg	etag:%222ebd3-58606a5c35a5f%22	http://webdesign-finder.com/html/canabicom/images/shop/01.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/shop/01.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:06	156157/156157	---M--	200	added ('OK')	image/jpeg	etag:%22261fd-58606a5c9365f%22	http://webdesign-finder.com/html/canabicom/images/shop/04.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/shop/04.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:06	117532/117532	---M--	200	added ('OK')	image/jpeg	etag:%221cb1c-58606a5c9171f%22	http://webdesign-finder.com/html/canabicom/images/shop/05.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/shop/05.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:07	171756/171756	---M--	200	added ('OK')	image/jpeg	etag:%2229eec-58606a5c7ceff%22	http://webdesign-finder.com/html/canabicom/images/shop/06.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/shop/06.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:07	86390/86390	---M--	200	added ('OK')	image/jpeg	etag:%2215176-58606a5fecd25%22	http://webdesign-finder.com/html/canabicom/images/gallery/tiled/01.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/gallery/tiled/01.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:08	20395/20395	---M--	200	added ('OK')	image/jpeg	etag:%224fab-58606a5febd85%22	http://webdesign-finder.com/html/canabicom/images/gallery/tiled/02.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/gallery/tiled/02.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:09	20162/20162	---M--	200	added ('OK')	image/jpeg	etag:%224ec2-58606a5fe9e45%22	http://webdesign-finder.com/html/canabicom/images/gallery/tiled/03.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/gallery/tiled/03.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:10	431876/431876	---M--	200	added ('OK')	image/jpeg	etag:%2269704-58606a5e818a2%22	http://webdesign-finder.com/html/canabicom/images/gallery/full/01.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/gallery/full/01.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:11	306967/306967	---M--	200	added ('OK')	image/jpeg	etag:%224af17-58606a5e94182%22	http://webdesign-finder.com/html/canabicom/images/gallery/full/04.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/gallery/full/04.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:11	12063/12063	---M--	200	added ('OK')	image/jpeg	etag:%222f1f-58606a5febd85%22	http://webdesign-finder.com/html/canabicom/images/gallery/tiled/04.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/gallery/tiled/04.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:12	164/164	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22a4-55a4cea15579f;58606a65190ad%22	http://webdesign-finder.com/html/canabicom/shop-right.html.html	D:/Medical/medical/webdesign-finder.com/html/canabicom/shop-right.html.html	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:12	196993/196993	---M--	200	added ('OK')	image/jpeg	etag:%2230181-58606a5e79ba2%22	http://webdesign-finder.com/html/canabicom/images/gallery/full/02.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/gallery/full/02.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:12	33382/33382	---M--	200	added ('OK')	image/jpeg	etag:%228266-58606a60583e5%22	http://webdesign-finder.com/html/canabicom/images/shop/category/category1.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/shop/category/category1.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:13	18083/18083	---M--	200	added ('OK')	image/jpeg	etag:%2246a3-58606a5744057%22	http://webdesign-finder.com/html/canabicom/images/blog/slide1.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/blog/slide1.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:13	73494/73494	---M--	200	added ('OK')	image/jpeg	etag:%2211f16-58606a6057445%22	http://webdesign-finder.com/html/canabicom/images/shop/category/category2.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/shop/category/category2.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:13	64806/64806	---M--	200	added ('OK')	image/jpeg	etag:%22fd26-58606a6057445%22	http://webdesign-finder.com/html/canabicom/images/shop/category/category3.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/shop/category/category3.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:13	30440/30440	---M--	200	added ('OK')	image/jpeg	etag:%2276e8-58606a573a417%22	http://webdesign-finder.com/html/canabicom/images/blog/slide2.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/blog/slide2.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:14	374992/374992	---M--	200	added ('OK')	image/jpeg	etag:%225b8d0-58606a5ea9943%22	http://webdesign-finder.com/html/canabicom/images/gallery/full/03.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/gallery/full/03.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:17	19040/19040	---M--	200	added ('OK')	image/jpeg	etag:%224a60-58606a5736597%22	http://webdesign-finder.com/html/canabicom/images/blog/slide3.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/blog/slide3.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:18	5167/5167	---M--	200	added ('OK')	image/jpeg	etag:%22142f-58606a5d5d8c0%22	http://webdesign-finder.com/html/canabicom/images/team/testimonial1.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/team/testimonial1.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:19	7426/7426	---M--	200	added ('OK')	image/jpeg	etag:%221d02-58606a5d5a9e0%22	http://webdesign-finder.com/html/canabicom/images/team/testimonial2.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/team/testimonial2.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:19	5891/5891	---M--	200	added ('OK')	image/jpeg	etag:%221703-58606a5d5a9e0%22	http://webdesign-finder.com/html/canabicom/images/team/testimonial3.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/team/testimonial3.jpg	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:19	2699/2699	---M--	200	added ('OK')	image/png	etag:%22a8b-58606a5ac675c%22	http://webdesign-finder.com/html/canabicom/images/icons/icon13.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/icons/icon13.png	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:19	2576/2576	---M--	200	added ('OK')	image/png	etag:%22a10-58606a5ac76fc%22	http://webdesign-finder.com/html/canabicom/images/icons/icon14.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/icons/icon14.png	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:20	511205/511205	---MCZ	200	added ('OK')	application/javascript	etag:%227cce5-58606a6335a4a-gzip%22	http://webdesign-finder.com/html/canabicom/js/compressed.js	D:/Medical/medical/webdesign-finder.com/html/canabicom/js/compressed.js	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:20	85885/85885	---M-Z	200	added ('OK')	application/javascript	etag:%2214f7d-58606a62f62a9-gzip%22	http://webdesign-finder.com/html/canabicom/js/main.js	D:/Medical/medical/webdesign-finder.com/html/canabicom/js/main.js	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:20	9697/9697	---M-Z	200	added ('OK')	application/javascript	etag:%2225e1-58606a62e87e9-gzip%22	http://webdesign-finder.com/html/canabicom/js/switcher.js	D:/Medical/medical/webdesign-finder.com/html/canabicom/js/switcher.js	(from http://webdesign-finder.com/html/canabicom/index.html)
13:11:21	134396/134396	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220cfc-58606a531f790%22	http://webdesign-finder.com/html/canabicom/fonts/fa-brands-400.eot	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-brands-400.eot	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:21	74288/74288	---M--	200	added ('OK')	text/html	etag:%2212230-58606a534b6b0%22	http://webdesign-finder.com/html/canabicom/fonts/fa-brands-400.woff2	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-brands-400.html	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:21	134396/134396	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220cfc-58606a531f790%22	http://webdesign-finder.com/html/canabicom/fonts/fa-brands-400.eot?	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-brands-400d41d.eot	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:21	87048/87048	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2215408-58606a531f790%22	http://webdesign-finder.com/html/canabicom/fonts/fa-brands-400.woff	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-brands-400.woff	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:22	134160/134160	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2220c10-58606a53199d0%22	http://webdesign-finder.com/html/canabicom/fonts/fa-brands-400.ttf	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-brands-400.ttf	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:23	14872/14872	---M--	200	added ('OK')	text/html	etag:%223a18-58606a5340ad0%22	http://webdesign-finder.com/html/canabicom/fonts/fa-regular-400.woff2	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-regular-400.html	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:23	750997/750997	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b7595-58606a5341a70%22	http://webdesign-finder.com/html/canabicom/fonts/fa-brands-400.svg	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-brands-400.svg	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:23	40308/40308	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229d74-58606a5309fd0%22	http://webdesign-finder.com/html/canabicom/fonts/fa-regular-400.eot	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-regular-400.eot	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:23	40308/40308	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229d74-58606a5309fd0%22	http://webdesign-finder.com/html/canabicom/fonts/fa-regular-400.eot?	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-regular-400d41d.eot	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:23	18164/18164	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2246f4-58606a5312c70%22	http://webdesign-finder.com/html/canabicom/fonts/fa-regular-400.woff	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-regular-400.woff	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:24	40080/40080	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%229c90-58606a5312c70%22	http://webdesign-finder.com/html/canabicom/fonts/fa-regular-400.ttf	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-regular-400.ttf	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:24	140296/140296	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2222408-58606a5328430%22	http://webdesign-finder.com/html/canabicom/fonts/fa-regular-400.svg	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-regular-400.svg	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:24	209012/209012	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2233074-58606a5361e10%22	http://webdesign-finder.com/html/canabicom/fonts/fa-solid-900.eot	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-solid-900.eot	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:26	79100/79100	---M--	200	added ('OK')	text/html	etag:%22134fc-58606a5359170%22	http://webdesign-finder.com/html/canabicom/fonts/fa-solid-900.woff2	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-solid-900.html	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:28	102224/102224	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218f50-58606a5354350%22	http://webdesign-finder.com/html/canabicom/fonts/fa-solid-900.woff	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-solid-900.woff	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:28	208792/208792	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2232f98-58606a5352410%22	http://webdesign-finder.com/html/canabicom/fonts/fa-solid-900.ttf	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-solid-900.ttf	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:30	28640/28640	---M--	200	added ('OK')	text/html	etag:%226fe0-58606a5454112%22	http://webdesign-finder.com/html/canabicom/fonts/fontello/fontello.woff2?50721196	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fontello/fontelloe10a.html	(from http://webdesign-finder.com/html/canabicom/css/fontello.css)
13:11:30	796817/796817	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c2891-58606a538fc71%22	http://webdesign-finder.com/html/canabicom/fonts/fa-solid-900.svg	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-solid-900.svg	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:30	55132/55132	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d75c-58606a54521d2%22	http://webdesign-finder.com/html/canabicom/fonts/fontello/fontello.eot?50721196	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fontello/fontelloe10a.eot	(from http://webdesign-finder.com/html/canabicom/css/fontello.css)
13:11:30	33244/33244	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2281dc-58606a5451232%22	http://webdesign-finder.com/html/canabicom/fonts/fontello/fontello.woff?50721196	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fontello/fontelloe10a.woff	(from http://webdesign-finder.com/html/canabicom/css/fontello.css)
13:11:30	53104/53104	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22cf70-58606a5453172%22	http://webdesign-finder.com/html/canabicom/fonts/fontello/fontello.ttf?50721196	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fontello/fontelloe10a.ttf	(from http://webdesign-finder.com/html/canabicom/css/fontello.css)
13:11:31	81343/81343	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2213dbf-58606a546c7b2%22	http://webdesign-finder.com/html/canabicom/fonts/fontello/fontello.svg?50721196	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fontello/fontelloe10a.svg	(from http://webdesign-finder.com/html/canabicom/css/fontello.css)
13:11:31	1368/1368	---M--	200	added ('OK')	image/png	etag:%22558-58606a60e5d86%22	http://webdesign-finder.com/html/canabicom/img/quote.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/quote.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:31	209012/209012	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2233074-58606a5361e10%22	http://webdesign-finder.com/html/canabicom/fonts/fa-solid-900.eot?	D:/Medical/medical/webdesign-finder.com/html/canabicom/fonts/fa-solid-900d41d.eot	(from http://webdesign-finder.com/html/canabicom/css/font-awesome5.css)
13:11:31	4976/4976	---M--	200	added ('OK')	image/png	etag:%221370-58606a60e5d86%22	http://webdesign-finder.com/html/canabicom/img/owl.video.play.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/owl.video.play.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:32	547/547	---M--	200	added ('OK')	image/png	etag:%22223-58606a62ddc09%22	http://webdesign-finder.com/html/canabicom/img/photoswipe/default-skin.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/photoswipe/default-skin.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:32	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22612-58606a62e0ae9%22	http://webdesign-finder.com/html/canabicom/img/photoswipe/default-skin.svg	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/photoswipe/default-skin.svg	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:32	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-58606a62e1a89%22	http://webdesign-finder.com/html/canabicom/img/photoswipe/preloader.gif	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/photoswipe/preloader.gif	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:33	152645/152645	---M--	200	added ('OK')	image/png	etag:%2225445-58606a620bca8%22	http://webdesign-finder.com/html/canabicom/img/patterns/pattern0.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/patterns/pattern0.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:33	43120/43120	---M--	200	added ('OK')	image/gif	etag:%22a870-58606a60f1906%22	http://webdesign-finder.com/html/canabicom/img/preloader.gif	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/preloader.gif	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:33	79407/79407	---M--	200	added ('OK')	image/png	etag:%221362f-58606a6207e28%22	http://webdesign-finder.com/html/canabicom/img/patterns/pattern1.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/patterns/pattern1.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:34	69403/69403	---M--	200	added ('OK')	image/jpeg	etag:%2210f1b-58606a60f3846%22	http://webdesign-finder.com/html/canabicom/img/background-texture-cover.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/background-texture-cover.jpg	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:34	51787/51787	---M--	200	added ('OK')	image/png	etag:%22ca4b-58606a61ec8a8%22	http://webdesign-finder.com/html/canabicom/img/patterns/pattern2.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/patterns/pattern2.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:34	4317/4317	---M--	200	added ('OK')	image/png	etag:%2210dd-58606a61e7a88%22	http://webdesign-finder.com/html/canabicom/img/patterns/pattern3.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/patterns/pattern3.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:35	45913/45913	---M--	200	added ('OK')	image/png	etag:%22b359-58606a61ec8a8%22	http://webdesign-finder.com/html/canabicom/img/patterns/pattern5.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/patterns/pattern5.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:35	53101/53101	---M--	200	added ('OK')	image/png	etag:%22cf6d-58606a61ef788%22	http://webdesign-finder.com/html/canabicom/img/patterns/pattern4.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/patterns/pattern4.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:35	51374/51374	---M--	200	added ('OK')	image/png	etag:%22c8ae-58606a61eb908%22	http://webdesign-finder.com/html/canabicom/img/patterns/pattern6.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/patterns/pattern6.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:35	1175/1175	---M--	200	added ('OK')	image/png	etag:%22497-58606a621b6a8%22	http://webdesign-finder.com/html/canabicom/img/patterns/pattern7.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/patterns/pattern7.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:36	47535/47535	---M--	200	added ('OK')	image/png	etag:%22b9af-58606a62233a8%22	http://webdesign-finder.com/html/canabicom/img/patterns/pattern8.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/patterns/pattern8.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:37	59908/59908	---M--	200	added ('OK')	image/png	etag:%22ea04-58606a622ef28%22	http://webdesign-finder.com/html/canabicom/img/patterns/pattern9.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/patterns/pattern9.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:40	29908/29908	---M--	200	added ('OK')	image/png	etag:%2274d4-58606a61f64e8%22	http://webdesign-finder.com/html/canabicom/img/patterns/pattern10.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/patterns/pattern10.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:40	295308/295308	---M--	200	added ('OK')	image/jpeg	etag:%224818c-58606a61523e7%22	http://webdesign-finder.com/html/canabicom/img/parallax/map-light.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/parallax/map-light.jpg	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:41	139406/139406	---M--	200	added ('OK')	image/jpeg	etag:%222208e-58606a613eb67%22	http://webdesign-finder.com/html/canabicom/img/parallax/light-abstract.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/parallax/light-abstract.jpg	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:41	69403/69403	---M--	200	added ('OK')	image/jpeg	etag:%2210f1b-58606a6133f87%22	http://webdesign-finder.com/html/canabicom/img/parallax/light-wood.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/parallax/light-wood.jpg	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:42	60588/60588	---M--	200	added ('OK')	image/png	etag:%22ecac-58606a61f8428%22	http://webdesign-finder.com/html/canabicom/img/patterns/pattern11.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/patterns/pattern11.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:42	974/974	---M--	200	added ('OK')	image/png	etag:%223ce-58606a60e5d86%22	http://webdesign-finder.com/html/canabicom/img/select-arrow.png	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/select-arrow.png	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:43	102852/102852	---M--	200	added ('OK')	image/jpeg	etag:%22191c4-58606a5bfb0de%22	http://webdesign-finder.com/html/canabicom/images/parallax/video_section_background.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/images/parallax/video_section_background.jpg	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:45	402308/402308	---M--	200	added ('OK')	image/jpeg	etag:%2262384-58606a6186fa7%22	http://webdesign-finder.com/html/canabicom/img/parallax/title.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/parallax/title.jpg	(from http://webdesign-finder.com/html/canabicom/css/main.css)
13:11:45	58437/58437	---M--	200	added ('OK')	image/jpeg	etag:%22e445-58606a6132047%22	http://webdesign-finder.com/html/canabicom/img/parallax/404_bg.jpg	D:/Medical/medical/webdesign-finder.com/html/canabicom/img/parallax/404_bg.jpg	(from http://webdesign-finder.com/html/canabicom/css/main.css)
